,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,pk,pkatt,saves,cs,nation,venue_num,target,gf_rolling,ga_rolling,sh_rolling,sot_rolling,pk_rolling,pkatt_rolling,saves_rolling,cs_rolling
200,2021-11-16,21:45,WCQ,First round,Tue,Away,W,2.0,0.0,Finland,53.0,31890.0,Hugo Lloris,3-4-3,Marco Guida,Match Report,,8.0,5.0,0,0,1,1,France,2,3,6.0,0.3333333333333333,13.333333333333334,9.333333333333334,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666
59,2021-11-16,21:45,WCQ,First round,Tue,Away,W,2.0,0.0,Finland,53.0,31890.0,Hugo Lloris,3-4-3,Marco Guida,Match Report,,8.0,5.0,0,0,1,1,France,2,3,6.0,0.0,16.0,11.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,1.0
60,2022-06-03,20:45,UEFA Nations League,League A,Fri,Home,L,1.0,2.0,Denmark,60.0,75833.0,Hugo Lloris,3-5-2,Felix Zwayer,Match Report,,19.0,6.0,0,0,3,0,France,1,1,4.0,0.0,12.0,8.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0
61,2022-06-06,20:45,UEFA Nations League,League A,Mon,Away,D,1.0,1.0,Croatia,51.0,33869.0,Presnel Kimpembe,4-2-3-1,Marco Guida,Match Report,,7.0,5.0,0,0,4,0,France,2,2,1.6666666666666667,0.6666666666666666,11.666666666666666,5.333333333333333,0.0,0.0,1.6666666666666667,0.6666666666666666
62,2022-06-10,20:45,UEFA Nations League,League A,Fri,Away,D,1.0,1.0,Austria,67.0,44800.0,Hugo Lloris,4-4-2,Anastasios Sidiropoulos,Match Report,,15.0,7.0,0,0,3,0,France,2,2,1.3333333333333333,1.0,11.333333333333334,5.333333333333333,0.0,0.0,2.6666666666666665,0.3333333333333333
63,2022-06-13,20:45,UEFA Nations League,League A,Mon,Home,L,0.0,1.0,Croatia,54.0,774100.0,Presnel Kimpembe,4-4-2,Orel Grinfeeld,Match Report,,17.0,4.0,0,0,2,0,France,1,1,1.0,1.3333333333333333,13.666666666666666,6.0,0.0,0.0,3.3333333333333335,0.0
64,2022-09-22,20:45,UEFA Nations League,League A,Thu,Home,W,2.0,0.0,Austria,61.0,70188.0,Raphaël Varane,3-4-1-2,Andreas Ekberg,Match Report,,22.0,6.0,0,0,0,2,France,1,3,0.6666666666666666,1.0,13.0,5.333333333333333,0.0,0.0,3.0,0.0
65,2022-09-25,20:45,UEFA Nations League,League A,Sun,Away,L,0.0,2.0,Denmark,53.0,36064.0,Antoine Griezmann,3-4-1-2,István Kovács,Match Report,,17.0,7.0,0,0,5,0,France,2,1,1.0,0.6666666666666666,18.0,5.666666666666667,0.0,0.0,1.6666666666666667,0.6666666666666666
203,2022-11-22,22:00,World Cup,Group stage,Tue,Neutral,W,4.0,1.0,Australia,62.0,40875.0,Hugo Lloris,4-2-3-1,Victor Gomes,Match Report,,23.0,6.0,0,0,0,0,France,3,3,0.6666666666666666,1.0,18.666666666666668,5.666666666666667,0.0,0.0,2.3333333333333335,0.6666666666666666
62,2022-11-22,22:00,World Cup,Group stage,Tue,Neutral,W,4.0,1.0,Australia,62.0,40875.0,Hugo Lloris,4-2-3-1,Victor Gomes,Match Report,,23.0,6.0,0,0,0,0,France,3,3,2.0,1.0,20.666666666666668,6.333333333333333,0.0,0.0,1.6666666666666667,0.6666666666666666
204,2022-11-26,19:00,World Cup,Group stage,Sat,Neutral,W,2.0,1.0,Denmark,49.0,42860.0,Hugo Lloris,4-2-3-1,Szymon Marciniak,Match Report,,21.0,6.0,0,0,1,0,France,3,3,2.6666666666666665,1.3333333333333333,21.0,6.333333333333333,0.0,0.0,1.6666666666666667,0.0
63,2022-11-26,19:00,World Cup,Group stage,Sat,Neutral,W,2.0,1.0,Denmark,49.0,42860.0,Hugo Lloris,4-2-3-1,Szymon Marciniak,Match Report,,21.0,6.0,0,0,1,0,France,3,3,3.3333333333333335,1.0,22.333333333333332,6.0,0.0,0.0,0.3333333333333333,0.0
64,2022-11-30,18:00,World Cup,Group stage,Wed,Neutral,L,0.0,1.0,Tunisia,65.0,43627.0,Raphaël Varane,4-3-3,Matt Conger,Match Report,,10.0,3.0,0,0,2,0,France,3,1,2.6666666666666665,1.0,21.666666666666668,6.0,0.0,0.0,0.6666666666666666,0.0
205,2022-11-30,18:00,World Cup,Group stage,Wed,Neutral,L,0.0,1.0,Tunisia,65.0,43627.0,Raphaël Varane,4-3-3,Matt Conger,Match Report,,10.0,3.0,0,0,2,0,France,3,1,1.3333333333333333,1.0,17.333333333333332,5.0,0.0,0.0,1.3333333333333333,0.0
206,2022-12-04,18:00,World Cup,Round of 16,Sun,Neutral,W,3.0,1.0,Poland,55.0,40989.0,Hugo Lloris,4-2-3-1,Jesús Valenzuela,Match Report,,16.0,8.0,0,0,1,0,France,3,3,0.6666666666666666,1.0,13.666666666666666,4.0,0.0,0.0,1.6666666666666667,0.0
65,2022-12-04,18:00,World Cup,Round of 16,Sun,Neutral,W,3.0,1.0,Poland,55.0,40989.0,Hugo Lloris,4-2-3-1,Jesús Valenzuela,Match Report,,16.0,8.0,0,0,1,0,France,3,3,1.0,1.0,12.0,4.666666666666667,0.0,0.0,1.6666666666666667,0.0
207,2022-12-10,22:00,World Cup,Quarter-finals,Sat,Neutral,W,2.0,1.0,England,43.0,68895.0,Hugo Lloris,4-2-3-1,Wilton Sampaio,Match Report,,8.0,5.0,0,0,6,0,France,3,3,2.0,1.0,14.0,6.333333333333333,0.0,0.0,1.3333333333333333,0.0
66,2022-12-10,22:00,World Cup,Quarter-finals,Sat,Neutral,W,2.0,1.0,England,43.0,68895.0,Hugo Lloris,4-2-3-1,Wilton Sampaio,Match Report,,8.0,5.0,0,0,6,0,France,3,3,2.6666666666666665,1.0,13.333333333333334,7.0,0.0,0.0,2.6666666666666665,0.0
67,2022-12-14,22:00,World Cup,Semi-finals,Wed,Neutral,W,2.0,0.0,Morocco,39.0,68294.0,Hugo Lloris,4-2-3-1,César Arturo Ramos,Match Report,,14.0,2.0,0,0,2,1,France,3,3,2.3333333333333335,1.0,10.666666666666666,6.0,0.0,0.0,4.333333333333333,0.0
208,2022-12-14,22:00,World Cup,Semi-finals,Wed,Neutral,W,2.0,0.0,Morocco,39.0,68294.0,Hugo Lloris,4-2-3-1,César Arturo Ramos,Match Report,,14.0,2.0,0,0,2,1,France,3,3,2.0,0.6666666666666666,10.0,4.0,0.0,0.0,4.666666666666667,0.3333333333333333
68,2022-12-18,18:00,World Cup,Final,Sun,Neutral,L,2.5,3.5,Argentina,46.0,88966.0,Hugo Lloris,4-2-3-1,Szymon Marciniak,Match Report,Argentina won on penalty kicks following extra time,8.0,3.0,2,2,7,0,France,3,1,2.0,0.3333333333333333,12.0,3.0,0.0,0.0,3.3333333333333335,0.6666666666666666
209,2022-12-18,18:00,World Cup,Final,Sun,Neutral,L,2.5,3.5,Argentina,46.0,88966.0,Hugo Lloris,4-2-3-1,Szymon Marciniak,Match Report,Argentina won on penalty kicks following extra time,8.0,3.0,2,2,7,0,France,3,1,2.1666666666666665,1.1666666666666667,12.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,3.6666666666666665,0.6666666666666666
31,2023-03-24,20:45,UEFA Euro Qualifying,Group stage,Fri,Home,W,4.0,0.0,Netherlands,41.0,77328.0,Kylian Mbappé,4-2-3-1,Maurizio Mariani,Match Report,,12.0,8.0,0,0,4,1,France,1,3,2.3333333333333335,2.3333333333333335,10.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,5.333333333333333,0.3333333333333333
32,2023-03-27,19:45,UEFA Euro Qualifying,Group stage,Mon,Away,W,1.0,0.0,Rep. of Ireland,65.0,50219.0,Kylian Mbappé,4-3-3,Artur Soares Dias,Match Report,,11.0,4.0,0,0,2,1,France,2,3,3.0,2.3333333333333335,9.333333333333334,4.666666666666667,1.3333333333333333,1.3333333333333333,6.0,0.3333333333333333
33,2023-06-16,20:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,3.0,0.0,Gibraltar,82.0,4065.0,Kylian Mbappé,4-3-3,Yevhen Aranovskyi,Match Report,,31.0,9.0,1,1,0,1,France,2,3,2.5,1.1666666666666667,10.333333333333334,5.0,0.6666666666666666,0.6666666666666666,4.333333333333333,0.6666666666666666
34,2023-06-19,20:45,UEFA Euro Qualifying,Group stage,Mon,Home,W,1.0,0.0,Greece,62.0,76500.0,Kylian Mbappé,4-2-3-1,Antonio Matéu,Match Report,,19.0,5.0,1,1,2,1,France,1,3,2.6666666666666665,0.0,18.0,7.0,0.3333333333333333,0.3333333333333333,2.0,1.0
35,2023-09-07,20:45,UEFA Euro Qualifying,Group stage,Thu,Home,W,2.0,0.0,Rep. of Ireland,68.0,43995.0,Kylian Mbappé,4-2-3-1,Urs Schnyder,Match Report,,25.0,5.0,0,0,2,1,France,1,3,1.6666666666666667,0.0,20.333333333333332,6.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0
36,2023-10-13,20:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,2.0,1.0,Netherlands,55.0,51310.0,Kylian Mbappé,4-3-3,Felix Zwayer,Match Report,,15.0,7.0,0,0,3,0,France,2,3,2.0,0.0,25.0,6.333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0
37,2023-11-18,20:45,UEFA Euro Qualifying,Group stage,Sat,Home,W,14.0,0.0,Gibraltar,73.0,32758.0,Kylian Mbappé,4-2-3-1,John Brooks,Match Report,,39.0,20.0,1,1,0,1,France,1,3,1.6666666666666667,0.3333333333333333,19.666666666666668,5.666666666666667,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666
38,2023-11-21,21:45,UEFA Euro Qualifying,Group stage,Tue,Away,D,2.0,2.0,Greece,67.0,24820.0,Antoine Griezmann,4-2-3-1,Daniel Siebert,Match Report,,15.0,7.0,0,0,0,0,France,2,2,6.0,0.3333333333333333,26.333333333333332,10.666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666
131,2019-06-10,20:45,UEFA Euro Qualifying,Group stage,Mon,Away,L,1.0,5.0,Denmark,31.0,15387.0,Jaba Kankava,4-3-1-2,Robert Schörgenhofer,Match Report,,9.0,2.0,0,0,4,0,Georgia,2,1,1.0,1.0,14.333333333333334,4.666666666666667,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.3333333333333333
132,2019-09-08,20:00,UEFA Euro Qualifying,Group stage,Sun,Home,D,0.0,0.0,Denmark,40.0,21456.0,Guram Kashia,4-2-3-1,François Letexier,Match Report,,7.0,1.0,0,0,6,1,Georgia,1,2,1.3333333333333333,2.0,15.333333333333334,5.0,0.3333333333333333,0.3333333333333333,2.0,0.3333333333333333
133,2019-10-12,17:00,UEFA Euro Qualifying,Group stage,Sat,Home,D,0.0,0.0,Rep. of Ireland,56.0,24385.0,Jaba Kankava,4-2-3-1,Marco Guida,Match Report,,14.0,0.0,0,0,3,1,Georgia,1,2,1.3333333333333333,1.6666666666666667,13.0,5.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.6666666666666666
134,2019-10-15,20:45,UEFA Euro Qualifying,Group stage,Tue,Away,W,3.0,2.0,Gibraltar,66.0,1455.0,Jaba Kankava,4-2-3-1,Paolo Valeri,Match Report,,19.0,6.0,0,0,3,0,Georgia,2,3,0.3333333333333333,1.6666666666666667,10.0,1.0,0.0,0.0,4.333333333333333,0.6666666666666666
135,2019-11-15,20:45,UEFA Euro Qualifying,Group stage,Fri,Away,L,0.0,1.0,Switzerland,32.0,16400.0,Jaba Kankava,4-2-3-1,Danny Makkelie,Match Report,,14.0,5.0,0,0,9,0,Georgia,2,1,1.0,0.6666666666666666,13.333333333333334,2.3333333333333335,0.0,0.0,4.0,0.6666666666666666
0,2020-09-05,19:00,UEFA Nations League,League C,Sat,Away,W,1.0,0.0,Estonia,60.0,,Jaba Kankava,4-2-3-1,Donatas Rumšas,Match Report,,13.0,3.0,0,0,0,1,Georgia,2,3,1.0,1.0,15.666666666666666,3.6666666666666665,0.0,0.0,5.0,0.3333333333333333
1,2020-09-08,20:00,UEFA Nations League,League C,Tue,Home,D,1.0,1.0,N. Macedonia,53.0,,Jaba Kankava,4-2-3-1,Peter Kjærsgaard-Andersen,Match Report,,13.0,6.0,1,1,0,0,Georgia,1,2,1.3333333333333333,1.0,15.333333333333334,4.666666666666667,0.0,0.0,4.0,0.3333333333333333
136,2020-10-08,20:00,UEFA Euro Qualifying,Semi-finals,Thu,Home,W,1.0,0.0,Belarus,49.0,,Jaba Kankava,4-2-3-1,Cüneyt Çakιr,Match Report,,7.0,6.0,1,1,1,1,Georgia,1,3,0.6666666666666666,0.6666666666666666,13.333333333333334,4.666666666666667,0.3333333333333333,0.3333333333333333,3.0,0.3333333333333333
2,2020-10-11,20:00,UEFA Nations League,League C,Sun,Away,D,2.0,2.0,Armenia,60.0,,Jaba Kankava,4-5-1,Ivan Bebek,Match Report,,14.0,6.0,0,0,2,0,Georgia,2,2,1.0,0.3333333333333333,11.0,5.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666
3,2020-10-14,20:45,UEFA Nations League,League C,Wed,Away,D,1.0,1.0,N. Macedonia,48.0,,Giorgi Loria,4-2-3-1,Bartosz Frankowski,Match Report,,10.0,4.0,0,0,1,0,Georgia,2,2,1.3333333333333333,1.0,11.333333333333334,6.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333
137,2020-11-12,21:00,UEFA Euro Qualifying,Finals,Thu,Home,L,0.0,1.0,N. Macedonia,56.0,,Jaba Kankava,4-2-3-1,Anthony Taylor,Match Report,,11.0,2.0,0,0,1,0,Georgia,1,1,1.3333333333333333,1.0,10.333333333333334,5.333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333
4,2020-11-15,21:00,UEFA Nations League,League C,Sun,Home,L,1.0,2.0,Armenia,71.0,,Jaba Kankava,4-2-3-1,Marco Guida,Match Report,,10.0,4.0,1,1,1,0,Georgia,1,1,1.0,1.3333333333333333,11.666666666666666,4.0,0.0,0.0,1.3333333333333333,0.0
5,2020-11-18,21:00,UEFA Nations League,League C,Wed,Home,D,0.0,0.0,Estonia,71.0,,Jaba Kankava,4-4-2,Irfan Peljto,Match Report,,12.0,2.0,0,0,0,1,Georgia,1,2,0.6666666666666666,1.3333333333333333,10.333333333333334,3.3333333333333335,0.3333333333333333,0.3333333333333333,1.0,0.0
6,2022-06-02,20:00,UEFA Nations League,League C,Thu,Home,W,4.0,0.0,Gibraltar,69.0,43412.0,Guram Kashia,3-5-1-1,Morten Krogh,Match Report,,27.0,12.0,0,0,0,1,Georgia,1,3,0.3333333333333333,1.0,11.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333
7,2022-06-05,21:45,UEFA Nations League,League C,Sun,Away,W,5.0,2.0,Bulgaria,40.0,3600.0,Guram Kashia,3-5-1-1,Fabio Maresca,Match Report,,18.0,7.0,1,2,2,0,Georgia,2,3,1.6666666666666667,0.6666666666666666,16.333333333333332,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
8,2022-06-09,20:45,UEFA Nations League,League C,Thu,Away,W,3.0,0.0,N. Macedonia,38.0,10775.0,Guram Kashia,3-5-1-1,Roi Reinshreiber,Match Report,,11.0,6.0,0,0,4,1,Georgia,2,3,3.0,0.6666666666666666,19.0,7.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
9,2022-06-12,20:00,UEFA Nations League,League C,Sun,Home,D,0.0,0.0,Bulgaria,62.0,54200.0,Guram Kashia,4-4-2,Espen Andreas Eskås,Match Report,,16.0,2.0,0,0,1,1,Georgia,1,2,4.0,0.6666666666666666,18.666666666666668,8.333333333333334,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666
10,2022-09-23,20:00,UEFA Nations League,League C,Fri,Home,W,2.0,0.0,N. Macedonia,34.0,54200.0,Guram Kashia,3-4-3,Ivan Kružliak,Match Report,,8.0,2.0,0,0,6,1,Georgia,1,3,2.6666666666666665,0.6666666666666666,15.0,5.0,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.6666666666666666
11,2022-09-26,20:45,UEFA Nations League,League C,Mon,Away,W,2.0,1.0,Gibraltar,70.0,1199.0,Guram Kashia,3-4-3,Robert Harvey,Match Report,,21.0,9.0,1,1,4,0,Georgia,2,3,1.6666666666666667,0.0,11.666666666666666,3.3333333333333335,0.0,0.0,3.6666666666666665,1.0
21,2023-03-28,20:00,UEFA Euro Qualifying,Group stage,Tue,Home,D,1.0,1.0,Norway,34.0,20300.0,Guram Kashia,5-3-2,Andris Treimanis,Match Report,,15.0,3.0,0,0,5,0,Georgia,1,2,1.3333333333333333,0.3333333333333333,15.0,4.333333333333333,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.6666666666666666
22,2023-06-17,21:45,UEFA Euro Qualifying,Group stage,Sat,Away,W,2.0,1.0,Cyprus,55.0,3763.0,Guram Kashia,3-5-2,Fábio Veríssimo,Match Report,,19.0,5.0,0,0,3,0,Georgia,2,3,1.6666666666666667,0.6666666666666666,14.666666666666666,4.666666666666667,0.3333333333333333,0.3333333333333333,5.0,0.3333333333333333
23,2023-06-20,19:45,UEFA Euro Qualifying,Group stage,Tue,Away,L,0.0,2.0,Scotland,49.0,50062.0,Guram Kashia,4-4-1-1,István Vad II,Match Report,,9.0,0.0,0,1,1,0,Georgia,2,1,1.6666666666666667,1.0,18.333333333333332,5.666666666666667,0.3333333333333333,0.3333333333333333,4.0,0.0
24,2023-09-08,20:00,UEFA Euro Qualifying,Group stage,Fri,Home,L,1.0,7.0,Spain,28.0,51694.0,Guram Kashia,4-4-2,Daniel Siebert,Match Report,,5.0,2.0,0,0,6,0,Georgia,1,1,1.0,1.3333333333333333,14.333333333333334,2.6666666666666665,0.0,0.3333333333333333,3.0,0.0
25,2023-09-12,20:45,UEFA Euro Qualifying,Group stage,Tue,Away,L,1.0,2.0,Norway,38.0,23665.0,Guram Kashia,5-3-2,Nikola Dabanović,Match Report,,7.0,2.0,0,0,2,0,Georgia,2,1,1.0,3.3333333333333335,11.0,2.3333333333333335,0.0,0.3333333333333333,3.3333333333333335,0.0
26,2023-10-15,17:00,UEFA Euro Qualifying,Group stage,Sun,Home,W,4.0,0.0,Cyprus,60.0,15871.0,Guram Kashia,5-3-2,Robert Jones,Match Report,,12.0,5.0,1,1,5,1,Georgia,1,3,0.6666666666666666,3.6666666666666665,7.0,1.3333333333333333,0.0,0.3333333333333333,3.0,0.0
27,2023-11-16,21:00,UEFA Euro Qualifying,Group stage,Thu,Home,D,2.0,2.0,Scotland,36.0,44595.0,Guram Kashia,5-3-2,Aleksandar Stavrev,Match Report,,8.0,6.0,0,0,3,0,Georgia,1,2,2.0,3.0,8.0,3.0,0.3333333333333333,0.3333333333333333,4.333333333333333,0.3333333333333333
28,2023-11-19,20:45,UEFA Euro Qualifying,Group stage,Sun,Away,L,1.0,3.0,Spain,24.0,24146.0,Guram Kashia,5-3-2,Ovidiu Hațegan,Match Report,,8.0,1.0,0,0,7,0,Georgia,2,1,2.3333333333333335,1.3333333333333333,9.0,4.333333333333333,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.3333333333333333
29,2024-03-21,21:00,UEFA Euro Qualifying,Semi-finals,Thu,Home,W,2.0,0.0,Luxembourg,56.0,,Guram Kashia,5-3-2,José Sánchez,Match Report,,13.0,4.0,0,0,1,1,Georgia,1,3,2.3333333333333335,1.6666666666666667,9.333333333333334,4.0,0.3333333333333333,0.3333333333333333,5.0,0.3333333333333333
30,2024-03-26,21:00,UEFA Euro Qualifying,Finals,Tue,Home,W,2.0,1.0,Greece,36.0,,Guram Kashia,3-1-4-2,Szymon Marciniak,Match Report,Georgia won on penalty kicks following extra time,16.0,3.0,0,0,2,1,Georgia,1,3,1.6666666666666667,1.6666666666666667,9.666666666666666,3.6666666666666665,0.0,0.0,3.6666666666666665,0.3333333333333333
70,2019-09-06,20:45,UEFA Euro Qualifying,Group stage,Fri,Home,L,2.0,4.0,Netherlands,49.0,51299.0,Manuel Neuer,4-1-4-1,Artur Dias,Match Report,,12.0,5.0,1,1,6,0,Germany,1,1,4.333333333333333,0.6666666666666666,20.333333333333332,9.666666666666666,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666
71,2019-09-09,19:45,UEFA Euro Qualifying,Group stage,Mon,Away,W,2.0,0.0,Northern Ireland,75.0,18326.0,Manuel Neuer,4-3-3,Daniele Orsato,Match Report,,20.0,7.0,0,0,1,1,Germany,2,3,4.0,1.3333333333333333,20.666666666666668,9.0,0.6666666666666666,0.6666666666666666,3.0,0.6666666666666666
72,2019-10-13,21:45,UEFA Euro Qualifying,Group stage,Sun,Away,W,3.0,0.0,Estonia,70.0,12062.0,Manuel Neuer,4-2-3-1,Georgi Kabakov,Match Report,,13.0,6.0,0,0,2,1,Germany,2,3,4.0,1.3333333333333333,19.666666666666668,9.666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.6666666666666666
73,2019-11-16,20:45,UEFA Euro Qualifying,Group stage,Sat,Home,W,4.0,0.0,Belarus,71.0,33164.0,Manuel Neuer,4-3-3,Orel Grinfeeld,Match Report,,31.0,10.0,0,0,4,1,Germany,1,3,2.3333333333333335,1.3333333333333333,15.0,6.0,0.3333333333333333,0.3333333333333333,3.0,0.6666666666666666
74,2019-11-19,20:45,UEFA Euro Qualifying,Group stage,Tue,Home,W,6.0,1.0,Northern Ireland,72.0,42855.0,Toni Kroos,4-2-3-1,Carlos del Cerro,Match Report,,22.0,11.0,0,0,0,0,Germany,1,3,3.0,0.0,21.333333333333332,7.666666666666667,0.0,0.0,2.3333333333333335,1.0
121,2020-09-03,20:45,UEFA Nations League,League A,Thu,Home,D,1.0,1.0,Spain,41.0,,Toni Kroos,4-2-3-1,Daniele Orsato,Match Report,,10.0,7.0,0,0,4,0,Germany,1,2,4.333333333333333,0.3333333333333333,22.0,9.0,0.0,0.0,2.0,0.6666666666666666
122,2020-09-06,20:45,UEFA Nations League,League A,Sun,Away,D,1.0,1.0,Switzerland,53.0,,Toni Kroos,3-4-3,Michael Oliver,Match Report,,14.0,4.0,0,0,5,0,Germany,2,2,3.6666666666666665,0.6666666666666666,21.0,9.333333333333334,0.0,0.0,2.6666666666666665,0.3333333333333333
123,2020-10-10,21:45,UEFA Nations League,League A,Sat,Away,W,2.0,1.0,Ukraine,73.0,17753.0,Manuel Neuer,3-4-3,Orel Grinfeeld,Match Report,,17.0,12.0,0,0,2,0,Germany,2,3,2.6666666666666665,1.0,15.333333333333334,7.333333333333333,0.0,0.0,3.0,0.0
124,2020-10-13,20:45,UEFA Nations League,League A,Tue,Home,D,3.0,3.0,Switzerland,63.0,,Manuel Neuer,4-2-3-1,Ruddy Buquet,Match Report,,18.0,7.0,0,0,5,0,Germany,1,2,1.3333333333333333,1.0,13.666666666666666,7.666666666666667,0.0,0.0,3.6666666666666665,0.0
125,2020-11-14,20:45,UEFA Nations League,League A,Sat,Home,W,3.0,1.0,Ukraine,56.0,,Manuel Neuer,3-4-3,Ovidiu Hațegan,Match Report,,20.0,6.0,0,0,0,0,Germany,1,3,2.0,1.6666666666666667,16.333333333333332,7.666666666666667,0.0,0.0,4.0,0.0
126,2020-11-17,20:45,UEFA Nations League,League A,Tue,Away,L,0.0,6.0,Spain,30.0,,Manuel Neuer,4-3-3,Andreas Ekberg,Match Report,,2.0,0.0,0,0,4,0,Germany,2,1,2.6666666666666665,1.6666666666666667,18.333333333333332,8.333333333333334,0.0,0.0,2.3333333333333335,0.0
98,2021-03-25,20:45,WCQ,First round,Thu,Home,W,3.0,0.0,Iceland,82.0,,Manuel Neuer,4-3-3,Srđan Jovanović,Match Report,,15.0,5.0,0,0,2,1,Germany,1,3,2.0,3.3333333333333335,13.333333333333334,4.333333333333333,0.0,0.0,3.0,0.0
327,2021-03-25,20:45,WCQ,First round,Thu,Home,W,3.0,0.0,Iceland,82.0,,Manuel Neuer,4-3-3,Srđan Jovanović,Match Report,,15.0,5.0,0,0,2,1,Germany,1,3,2.0,2.3333333333333335,12.333333333333334,3.6666666666666665,0.0,0.0,2.0,0.3333333333333333
328,2021-03-28,21:45,WCQ,First round,Sun,Away,W,1.0,0.0,Romania,66.0,,Manuel Neuer,4-3-3,Clément Turpin,Match Report,,18.0,9.0,0,0,2,1,Germany,2,3,2.0,2.0,10.666666666666666,3.3333333333333335,0.0,0.0,2.6666666666666665,0.6666666666666666
99,2021-03-28,21:45,WCQ,First round,Sun,Away,W,1.0,0.0,Romania,66.0,,Manuel Neuer,4-3-3,Clément Turpin,Match Report,,18.0,9.0,0,0,2,1,Germany,2,3,2.3333333333333335,0.0,16.0,6.333333333333333,0.0,0.0,2.0,1.0
329,2021-03-31,20:45,WCQ,First round,Wed,Home,L,1.0,2.0,N. Macedonia,70.0,,İlkay Gündoğan,4-3-3,Sergey Karasev,Match Report,,11.0,2.0,1,1,1,0,Germany,1,1,1.6666666666666667,0.0,17.0,7.666666666666667,0.0,0.0,2.0,1.0
100,2021-03-31,20:45,WCQ,First round,Wed,Home,L,1.0,2.0,N. Macedonia,70.0,,İlkay Gündoğan,4-3-3,Sergey Karasev,Match Report,,11.0,2.0,1,1,1,0,Germany,1,1,1.0,0.6666666666666666,15.666666666666666,6.666666666666667,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666
77,2021-06-15,21:00,UEFA Euro,Group stage,Tue,Neutral,L,0.0,1.0,France,61.0,13000.0,Manuel Neuer,3-4-3,Carlos del Cerro,Match Report,,10.0,1.0,0,0,1,0,Germany,3,1,1.0,1.3333333333333333,13.333333333333334,4.333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333
78,2021-06-19,18:00,UEFA Euro,Group stage,Sat,Neutral,W,4.0,2.0,Portugal,57.0,12926.0,Manuel Neuer,3-4-3,Anthony Taylor,Match Report,,12.0,7.0,0,0,0,0,Germany,3,3,0.6666666666666666,1.6666666666666667,10.666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.0
79,2021-06-23,21:00,UEFA Euro,Group stage,Wed,Neutral,D,2.0,2.0,Hungary,75.0,12413.0,Manuel Neuer,3-4-3,Sergey Karasev,Match Report,,18.0,6.0,0,0,2,0,Germany,3,2,1.6666666666666667,1.6666666666666667,11.0,3.3333333333333335,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
80,2021-06-29,17:00,UEFA Euro,Round of 16,Tue,Neutral,L,0.0,2.0,England,54.0,41973.0,Manuel Neuer,3-4-3,Danny Makkelie,Match Report,,9.0,3.0,0,0,2,0,Germany,3,1,2.0,1.6666666666666667,13.333333333333334,4.666666666666667,0.0,0.0,1.0,0.0
330,2021-09-02,20:45,WCQ,First round,Thu,Away,W,2.0,0.0,Liechtenstein,85.0,7958.0,Joshua Kimmich,4-2-3-1,Fábio Veríssimo,Match Report,,30.0,7.0,0,0,0,1,Germany,2,3,2.0,2.0,13.0,5.333333333333333,0.0,0.0,1.3333333333333333,0.0
101,2021-09-02,20:45,WCQ,First round,Thu,Away,W,2.0,0.0,Liechtenstein,85.0,7958.0,Joshua Kimmich,4-2-3-1,Fábio Veríssimo,Match Report,,30.0,7.0,0,0,0,1,Germany,2,3,1.3333333333333333,1.3333333333333333,19.0,5.333333333333333,0.0,0.0,1.3333333333333333,0.3333333333333333
